,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),DielectricConstant Value (),DielectricConstant Uncertainty (),Density Value (g / ml),Density Uncertainty (g / ml),ExcessMolarVolume Value (cm ** 3 / mol),ExcessMolarVolume Uncertainty (cm ** 3 / mol),Source
3404,-1434836725983953446,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5067,,ClCCCCl,Solvent,0.4932999999999999,,,,,,-0.34,0.004,,,,,,,10.1016/j.jct.2008.10.007
3405,-7553483703886053619,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.738,,ClCCCCl,Solvent,0.262,,,,,,-0.284,0.003,,,,,,,10.1016/j.jct.2008.10.007
3406,3153555806265169299,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2602,,ClCCCCl,Solvent,0.7398,,,,,,,,,,1.0897500000000002,0.001985,,,10.1016/j.jct.2008.10.007
3407,6920414387819944911,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5391,,ClCCCCl,Solvent,0.4609,,,,,,,,,,1.0043100000000005,0.000855,,,10.1016/j.jct.2008.10.007
3408,-730976079796234244,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.758,,ClCCCCl,Solvent,0.242,,,,,,,,,,0.9436300000000002,0.000375,,,10.1016/j.jct.2008.10.007
3409,-7158997792455411509,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2183,,ClCCCCCl,Solvent,0.7817000000000001,,,,,,-0.098,0.0015,,,,,,,10.1016/j.jct.2008.10.007
3410,2671281428254649987,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4979,,ClCCCCCl,Solvent,0.5021,,,,,,-0.241,0.0025,,,,,,,10.1016/j.jct.2008.10.007
3411,5038515626033980771,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7494,,ClCCCCCl,Solvent,0.2506,,,,,,-0.187,0.002,,,,,,,10.1016/j.jct.2008.10.007
3412,-8587783079669865340,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.232,,ClCCCCCl,Solvent,0.768,,,,,,,,,,1.0737200000000002,0.00204,,,10.1016/j.jct.2008.10.007
3413,-7765785327031448147,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.523,,ClCCCCCl,Solvent,0.477,,,,,,,,,,0.9999800000000002,0.000885,,,10.1016/j.jct.2008.10.007
3414,-9115955348021263187,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7618,,ClCCCCCl,Solvent,0.2381999999999999,,,,,,,,,,0.9406100000000004,0.000365,,,10.1016/j.jct.2008.10.007
3415,-3359495421901432667,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2338,,ClCCCCCCl,Solvent,0.7662,,,,,,-0.056,0.001,,,,,,,10.1016/j.jct.2008.10.007
3416,-1334332294680870201,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4844,,ClCCCCCCl,Solvent,0.5156000000000001,,,,,,-0.164,0.002,,,,,,,10.1016/j.jct.2008.10.007
3417,-2676432744754800604,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7844,,ClCCCCCCl,Solvent,0.2156,,,,,,-0.118,0.0015,,,,,,,10.1016/j.jct.2008.10.007
3418,-4141353455765165258,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2502,,ClCCCCCCl,Solvent,0.7498,,,,,,,,,,1.0461500000000004,0.001865,,,10.1016/j.jct.2008.10.007
3419,5748826484180552680,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.495,,ClCCCCCCl,Solvent,0.505,,,,,,,,,,0.9956300000000002,0.000945,,,10.1016/j.jct.2008.10.007
3420,5034279096472805231,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7269,,ClCCCCCCl,Solvent,0.2731,,,,,,,,,,0.9451700000000002,0.00042,,,10.1016/j.jct.2008.10.007
3421,-562547565269736665,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2676,,ClCCCCCCCl,Solvent,0.7323999999999999,,,,,,-0.013,0.0005,,,,,,,10.1016/j.jct.2008.10.007
3422,5181233334500395509,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5169,,ClCCCCCCCl,Solvent,0.4831,,,,,,-0.1,0.0015,,,,,,,10.1016/j.jct.2008.10.007
3423,-5386617156433963026,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7455,,ClCCCCCCCl,Solvent,0.2544999999999999,,,,,,-0.081,0.001,,,,,,,10.1016/j.jct.2008.10.007
3424,-5658502843615431366,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2725,,ClCCCCCCCl,Solvent,0.7275,,,,,,,,,,1.0222200000000004,0.001695,,,10.1016/j.jct.2008.10.007
3425,5732998186371614868,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4656,,ClCCCCCCCl,Solvent,0.5344,,,,,,,,,,0.9896100000000002,0.001015,,,10.1016/j.jct.2008.10.007
3426,-1073371693702975425,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.8017,,ClCCCCCCCl,Solvent,0.1983,,,,,,,,,,0.9253400000000004,0.000305,,,10.1016/j.jct.2008.10.007
3427,-3441266817729523020,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2376,,ClCCCl,Solvent,0.7624,,,,,,-0.317,0.0035,,,,,,,10.1016/j.jct.2008.10.007
3428,-8464467948072609340,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5177,,ClCCCl,Solvent,0.4822999999999999,,,,,,-0.557,0.006,,,,,,,10.1016/j.jct.2008.10.007
3429,-5082955333759490521,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7874,,ClCCCl,Solvent,0.2126,,,,,,-0.357,0.004,,,,,,,10.1016/j.jct.2008.10.007
3430,-3395417530469007147,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2437,,ClCCCl,Solvent,0.7563,,,,,,,,,,1.11431,0.002155,,,10.1016/j.jct.2008.10.007
3431,868423292438644236,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5188,,ClCCCl,Solvent,0.4811999999999999,,,,,,,,,,1.0064000000000002,0.000905,,,10.1016/j.jct.2008.10.007
3432,4284589643411328761,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7316,,ClCCCl,Solvent,0.2683999999999999,,,,,,,,,,0.9416300000000002,0.00041,,,10.1016/j.jct.2008.10.007
3433,-110949552472965179,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2562,,ClCCCCl,Solvent,0.7438,,,,,,-0.228,0.0025,,,,,,,10.1016/j.jct.2008.10.007
3434,8923331900946666372,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.528,,ClCCCCl,Solvent,0.472,,,,,,-0.388,0.0045,,,,,,,10.1016/j.jct.2008.10.007
3435,1755180212287624112,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.706,,ClCCCCl,Solvent,0.294,,,,,,-0.332,0.0035,,,,,,,10.1016/j.jct.2008.10.007
3436,1472136607291601143,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2323,,ClCCCCl,Solvent,0.7677,,,,,,,,,,1.0891000000000002,0.0021,,,10.1016/j.jct.2008.10.007
3437,-3645376526360228864,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5112,,ClCCCCl,Solvent,0.4888,,,,,,,,,,0.9991500000000002,0.00091,,,10.1016/j.jct.2008.10.007
3438,2786476279631037841,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7804,,ClCCCCl,Solvent,0.2196,,,,,,,,,,0.9266700000000002,0.000335,,,10.1016/j.jct.2008.10.007
3439,5411758437010644700,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2168,,ClCCCCCl,Solvent,0.7832,,,,,,-0.129,0.0015,,,,,,,10.1016/j.jct.2008.10.007
3440,6804775113969755616,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5117,,ClCCCCCl,Solvent,0.4882999999999999,,,,,,-0.311,0.0035,,,,,,,10.1016/j.jct.2008.10.007
3441,-5424999347606734479,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7366,,ClCCCCCl,Solvent,0.2633999999999999,,,,,,-0.26,0.003,,,,,,,10.1016/j.jct.2008.10.007
3442,-5151691108681492345,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2627,,ClCCCCCl,Solvent,0.7373000000000001,,,,,,,,,,1.05737,0.001855,,,10.1016/j.jct.2008.10.007
3443,-2000572216966806791,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.49,,ClCCCCCl,Solvent,0.51,,,,,,,,,,0.9966500000000004,0.00096,,,10.1016/j.jct.2008.10.007
3444,8138165336473178060,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7351,,ClCCCCCl,Solvent,0.2649,,,,,,,,,,0.9362000000000004,0.000405,,,10.1016/j.jct.2008.10.007
3445,3333521353042446195,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.0588,,ClCCCCCCl,Solvent,0.9412,,,,,,-0.017,0.0005,,,,,,,10.1016/j.jct.2008.10.007
3446,4284550756181662641,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5239,,ClCCCCCCl,Solvent,0.4760999999999999,,,,,,-0.255,0.003,,,,,,,10.1016/j.jct.2008.10.007
3447,-935245286485096083,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7663,,ClCCCCCCl,Solvent,0.2337,,,,,,-0.178,0.002,,,,,,,10.1016/j.jct.2008.10.007
3448,-4371442205814892331,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.0586,,ClCCCCCCl,Solvent,0.9414,,,,,,,,,,1.0819900000000002,0.00287,,,10.1016/j.jct.2008.10.007
3449,-178304580619743952,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5242,,ClCCCCCCl,Solvent,0.4758,,,,,,,,,,0.9789700000000002,0.00085,,,10.1016/j.jct.2008.10.007
3450,6202200669054387596,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7548,,ClCCCCCCl,Solvent,0.2451999999999999,,,,,,,,,,0.9286700000000002,0.00037,,,10.1016/j.jct.2008.10.007
3451,-6605811888932823618,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2656,,ClCCCCCCCl,Solvent,0.7343999999999999,,,,,,-0.097,0.001,,,,,,,10.1016/j.jct.2008.10.007
3452,-7248153581129860765,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.4861,,ClCCCCCCCl,Solvent,0.5139,,,,,,-0.192,0.002,,,,,,,10.1016/j.jct.2008.10.007
3453,-4122530050149872415,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7895,,ClCCCCCCCl,Solvent,0.2105,,,,,,-0.156,0.002,,,,,,,10.1016/j.jct.2008.10.007
3454,3099952329755343824,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2568,,ClCCCCCCCl,Solvent,0.7432000000000001,,,,,,,,,,1.01924,0.00174,,,10.1016/j.jct.2008.10.007
3455,-6585163590207235320,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.556,,ClCCCCCCCl,Solvent,0.4439999999999999,,,,,,,,,,0.9642200000000004,0.000755,,,10.1016/j.jct.2008.10.007
3456,-8056751141013915315,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7294,,ClCCCCCCCl,Solvent,0.2705999999999999,,,,,,,,,,0.9307100000000004,0.00041,,,10.1016/j.jct.2008.10.007
3457,-2842957441423396673,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.281,,ClCCCl,Solvent,0.719,,,,,,-0.286,0.003,,,,,,,10.1016/j.jct.2008.10.007
3458,-754997787175499203,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5266,,ClCCCl,Solvent,0.4734,,,,,,-0.456,0.005,,,,,,,10.1016/j.jct.2008.10.007
3459,-8697394949662715264,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7616,,ClCCCl,Solvent,0.2383999999999999,,,,,,-0.312,0.0035,,,,,,,10.1016/j.jct.2008.10.007
3460,-6269968698183691021,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2703,,ClCCCl,Solvent,0.7297,,,,,,,,,,1.0877700000000003,0.00194,,,10.1016/j.jct.2008.10.007
3461,-5320257949133341906,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.4904,,ClCCCl,Solvent,0.5096,,,,,,,,,,1.0001900000000004,0.000965,,,10.1016/j.jct.2008.10.007
3462,-2986515468949989673,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7087,,ClCCCl,Solvent,0.2913,,,,,,,,,,0.9345100000000002,0.000445,,,10.1016/j.jct.2008.10.007
3463,-2367783733655029944,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2273,,ClCCCCl,Solvent,0.7726999999999999,,,,,,-0.157,0.002,,,,,,,10.1016/j.jct.2008.10.007
3464,-7903605531933082717,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5121,,ClCCCCl,Solvent,0.4879,,,,,,-0.339,0.0035,,,,,,,10.1016/j.jct.2008.10.007
3465,3107405870335893664,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.748,,ClCCCCl,Solvent,0.252,,,,,,-0.273,0.003,,,,,,,10.1016/j.jct.2008.10.007
3466,-8324417154371389037,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2552,,ClCCCCl,Solvent,0.7448,,,,,,,,,,1.0698300000000005,0.00193,,,10.1016/j.jct.2008.10.007
3467,8478403284929605698,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5357,,ClCCCCl,Solvent,0.4643,,,,,,,,,,0.9783200000000004,0.00082,,,10.1016/j.jct.2008.10.007
3468,3959656644522359196,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7439,,ClCCCCl,Solvent,0.2561,,,,,,,,,,0.9238000000000002,0.000385,,,10.1016/j.jct.2008.10.007
3469,6904672004059283123,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2826,,ClCCCCCl,Solvent,0.7174,,,,,,-0.128,0.0015,,,,,,,10.1016/j.jct.2008.10.007
3470,-8387208795552053051,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5579,,ClCCCCCl,Solvent,0.4421,,,,,,-0.263,0.003,,,,,,,10.1016/j.jct.2008.10.007
3471,5276098212981570706,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7829,,ClCCCCCl,Solvent,0.2170999999999999,,,,,,-0.191,0.002,,,,,,,10.1016/j.jct.2008.10.007
3472,-3402422824385283244,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.233,,ClCCCCCl,Solvent,0.767,,,,,,,,,,1.0569700000000002,0.00197,,,10.1016/j.jct.2008.10.007
3473,-8496644038601699748,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5129,,ClCCCCCl,Solvent,0.4871,,,,,,,,,,0.9784100000000002,0.000875,,,10.1016/j.jct.2008.10.007
3474,2450079983812468398,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7731,,ClCCCCCl,Solvent,0.2269,,,,,,,,,,0.9158800000000002,0.00034,,,10.1016/j.jct.2008.10.007
3475,3068911691861709186,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2908,,ClCCCCCCl,Solvent,0.7092,,,,,,-0.108,0.0015,,,,,,,10.1016/j.jct.2008.10.007
3476,8927935322598348803,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.4998,,ClCCCCCCl,Solvent,0.5002,,,,,,-0.211,0.0025,,,,,,,10.1016/j.jct.2008.10.007
3477,-6555158541748822453,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7828,,ClCCCCCCl,Solvent,0.2171999999999999,,,,,,-0.154,0.002,,,,,,,10.1016/j.jct.2008.10.007
3478,-5417552448787550708,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2663,,ClCCCCCCl,Solvent,0.7337,,,,,,,,,,1.0279900000000002,0.00174,,,10.1016/j.jct.2008.10.007
3479,-1293121135208563589,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.4944,,ClCCCCCCl,Solvent,0.5056,,,,,,,,,,0.9746600000000002,0.000915,,,10.1016/j.jct.2008.10.007
3480,6893750435430886757,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7409,,ClCCCCCCl,Solvent,0.2591,,,,,,,,,,0.9207600000000002,0.000385,,,10.1016/j.jct.2008.10.007
3481,1427148268543273241,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2343,,ClCCCCCCCl,Solvent,0.7657,,,,,,-0.076,0.001,,,,,,,10.1016/j.jct.2008.10.007
3482,4020523625649929833,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5174,,ClCCCCCCCl,Solvent,0.4826,,,,,,-0.169,0.002,,,,,,,10.1016/j.jct.2008.10.007
3483,-8984625651523843688,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7651,,ClCCCCCCCl,Solvent,0.2349,,,,,,-0.132,0.0015,,,,,,,10.1016/j.jct.2008.10.007
3484,-535598900283239164,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2265,,ClCCCCCCCl,Solvent,0.7735,,,,,,,,,,1.0187700000000002,0.00185,,,10.1016/j.jct.2008.10.007
3485,-1174622637793850912,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.4598,,ClCCCCCCCl,Solvent,0.5402,,,,,,,,,,0.9730100000000004,0.000995,,,10.1016/j.jct.2008.10.007
3486,3823640228785961748,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.755,,ClCCCCCCCl,Solvent,0.245,,,,,,,,,,0.9153700000000002,0.000365,,,10.1016/j.jct.2008.10.007
3487,-7192359991356732583,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.7996,,CC1CCCC1,Solvent,0.2004,,,,,,,,,,0.7674900000000002,0.000235,,,10.1016/j.jct.2005.08.002
3488,4464217140771975006,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.4971,,CC1CCCC1,Solvent,0.5029,,,,,,,,,,0.7510600000000002,0.00051,,,10.1016/j.jct.2005.08.002
3489,4140335142407403555,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.2887999999999999,,CC1CCCC1,Solvent,0.7112,,,,,,,,,,0.7447700000000002,0.0007,,,10.1016/j.jct.2005.08.002
3490,6408320111320781148,298.15,101.0,Liquid,2,CC1CCCC1,Solvent,0.2911,,CCC(C)=O,Solvent,0.7089,,,,,,,,,,0.7756000000000002,0.000365,,,10.1016/j.jct.2005.08.002
3491,-2664646556121474448,298.15,101.0,Liquid,2,CC1CCCC1,Solvent,0.5036,,CCC(C)=O,Solvent,0.4963999999999999,,,,,,,,,,0.7619500000000002,0.000545,,,10.1016/j.jct.2005.08.002
3492,676167580285057803,298.15,101.0,Liquid,2,CC1CCCC1,Solvent,0.6993,,CCC(C)=O,Solvent,0.3006999999999999,,,,,,,,,,0.7520800000000002,0.000715,,,10.1016/j.jct.2005.08.002
3493,9188748627452329789,298.15,101.0,Liquid,2,CC1CCCC1,Solvent,0.1993,,CCCC(C)=O,Solvent,0.8007,,,,,,,,,,0.7867600000000001,0.000285,,,10.1016/j.jct.2005.08.002
3494,-5850013960454480987,298.15,101.0,Liquid,2,CC1CCCC1,Solvent,0.5007,,CCCC(C)=O,Solvent,0.4992999999999999,,,,,,,,,,0.7669100000000002,0.000545,,,10.1016/j.jct.2005.08.002
3495,-3316566339469008194,298.15,101.0,Liquid,2,CC1CCCC1,Solvent,0.6989,,CCCC(C)=O,Solvent,0.3011,,,,,,,,,,0.7555200000000002,0.00072,,,10.1016/j.jct.2005.08.002
3496,-2710717685921415701,298.0,101.0,Liquid,2,CCCCOC(C)(C)C,Solvent,0.2448,,CO,Solvent,0.7552,,,,,,,,,,0.7738300000000002,0.0001,,,10.1016/j.tca.2005.04.030
3497,552262964166716665,298.0,101.0,Liquid,2,CCCCOC(C)(C)C,Solvent,0.5003,,CO,Solvent,0.4997,,,,,,,,,,0.7670500000000001,9.000000000000002e-05,,,10.1016/j.tca.2005.04.030
3498,7549803961213080400,298.0,101.0,Liquid,2,CCCCOC(C)(C)C,Solvent,0.721,,CO,Solvent,0.279,,,,,,,,,,0.7629900000000002,7.500000000000002e-05,,,10.1016/j.tca.2005.04.030
3499,-6426286165415883960,298.0,101.0,Liquid,2,CCCCOC(C)(C)C,Solvent,0.2528,,CCO,Solvent,0.7472,,,,,,,,,,0.7739900000000002,0.0001,,,10.1016/j.tca.2005.04.030
3500,1088378787920588727,298.0,101.0,Liquid,2,CCCCOC(C)(C)C,Solvent,0.4999,,CCO,Solvent,0.5001,,,,,,,,,,0.7673000000000001,9.000000000000002e-05,,,10.1016/j.tca.2005.04.030
3501,-6120741329205301118,298.0,101.0,Liquid,2,CCCCOC(C)(C)C,Solvent,0.7441,,CCO,Solvent,0.2559,,,,,,,,,,0.7624500000000002,7.500000000000002e-05,,,10.1016/j.tca.2005.04.030
3502,-8510768255421581288,298.15,100.0,Liquid,2,CCOC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,Solvent,0.617,,CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Solvent,0.383,,,,,,,,,,1.4230600000000002,0.000525,,,10.1016/j.jct.2018.12.018
3503,-376274111684687416,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.2673,,OCCO,Solvent,0.7327,,,,,,,,,,1.0572000000000004,0.00055,,,10.1016/j.jct.2013.02.010
3504,8689087143776861550,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.5091,,OCCO,Solvent,0.4909,,,,,,,,,,1.0157000000000005,0.00035,,,10.1016/j.jct.2013.02.010
3505,-1922017047310259916,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.7722,,OCCO,Solvent,0.2278,,,,,,,,,,0.9757000000000002,0.00025,,,10.1016/j.jct.2013.02.010
3506,7234841948452621589,293.15,100.0,Liquid,2,CS(C)=O,Solvent,0.2979,,NCc1ccccc1,Solvent,0.7021,,,,,,,,,,1.0110000000000003,0.002,,,10.1016/j.jct.2018.02.018
3507,-7003453118903365237,293.15,100.0,Liquid,2,CS(C)=O,Solvent,0.4991,,NCc1ccccc1,Solvent,0.5009,,,,,,,,,,1.0320000000000005,0.002,,,10.1016/j.jct.2018.02.018
3508,-6151562270292502788,293.15,100.0,Liquid,2,CS(C)=O,Solvent,0.6999,,NCc1ccccc1,Solvent,0.3001,,,,,,,,,,1.0560000000000005,0.002,,,10.1016/j.jct.2018.02.018
3509,3181891707594629980,293.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.7,,CS(C)=O,Solvent,0.3,,,,,,,,,,0.9270000000000004,0.002,,,10.1016/j.jct.2018.02.018
3510,7923810770686160025,293.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.4969,,CS(C)=O,Solvent,0.5031,,,,,,,,,,0.9630000000000002,0.002,,,10.1016/j.jct.2018.02.018
3511,2861817362876922983,293.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.2082,,CS(C)=O,Solvent,0.7918,,,,,,,,,,1.0320000000000005,0.002,,,10.1016/j.jct.2018.02.018
3512,-798509140577048281,293.15,100.0,Liquid,2,CN(C)CCOCCO,Solvent,0.7005,,CS(C)=O,Solvent,0.2995,,,,,,,,,,0.9810000000000002,0.002,,,10.1016/j.jct.2018.02.018
3513,8945717182798430633,293.15,100.0,Liquid,2,CN(C)CCOCCO,Solvent,0.5008,,CS(C)=O,Solvent,0.4992,,,,,,,,,,1.0030000000000003,0.002,,,10.1016/j.jct.2018.02.018
3514,-1577406266605284619,293.15,100.0,Liquid,2,CN(C)CCOCCO,Solvent,0.2049999999999999,,CS(C)=O,Solvent,0.795,,,,,,,,,,1.0510000000000002,0.002,,,10.1016/j.jct.2018.02.018
3515,-5168738054674270557,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.2946,,CC(C)CO,Solvent,0.7054,,,,,,,,,,0.8584800000000002,0.000165,,,10.1016/j.jct.2004.07.015
3516,-6361976538260391550,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.5062,,CC(C)CO,Solvent,0.4938,,,,,,,,,,0.9089500000000004,0.000185,,,10.1016/j.jct.2004.07.015
3517,8420494216706437940,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.7995,,CC(C)CO,Solvent,0.2005,,,,,,,,,,0.9912300000000004,0.00023,,,10.1016/j.jct.2004.07.015
3518,-1166422305026530964,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.2909,,CC(C)(C)O,Solvent,0.7091000000000001,,,,,,,,,,0.8409600000000003,0.000165,,,10.1016/j.jct.2004.07.015
3519,-1964445131778317368,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.4972,,CC(C)(C)O,Solvent,0.5028,,,,,,,,,,0.8928300000000002,0.000185,,,10.1016/j.jct.2004.07.015
3520,-2584998402683822070,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.7033,,CC(C)(C)O,Solvent,0.2966999999999999,,,,,,,,,,0.9527300000000004,0.00021,,,10.1016/j.jct.2004.07.015
3521,-84332364624391196,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.2981,,CC(C)CO,Solvent,0.7019,,,,,,,,,,0.8608900000000002,0.00012,,,10.1016/j.jct.2004.07.015
3522,5664867866860577808,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.5062,,CC(C)CO,Solvent,0.4938,,,,,,,,,,0.9072000000000002,9.500000000000002e-05,,,10.1016/j.jct.2004.07.015
3523,-2800983638403855134,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.7966,,CC(C)CO,Solvent,0.2034,,,,,,,,,,0.9760000000000002,6.0000000000000015e-05,,,10.1016/j.jct.2004.07.015
3524,4370855668507512732,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.2164,,CC(C)(C)O,Solvent,0.7836,,,,,,,,,,0.8264100000000002,0.00013,,,10.1016/j.jct.2004.07.015
3525,-4116377592617534671,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.496,,CC(C)(C)O,Solvent,0.504,,,,,,,,,,0.8916500000000002,0.0001,,,10.1016/j.jct.2004.07.015
3526,4334149130820733859,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.8029,,CC(C)(C)O,Solvent,0.1971,,,,,,,,,,0.9712300000000004,6.0000000000000015e-05,,,10.1016/j.jct.2004.07.015
3527,2887650937682560929,298.15,100.0,Liquid,2,C=C(C)C(=O)OC,Solvent,0.729,,N#Cc1ccccc1,Solvent,0.271,,,,,,,,,,0.9572300000000002,0.000515,,,10.1016/j.jct.2018.12.031
3528,2689477775687442514,298.15,100.0,Liquid,2,C=C(C)C(=O)OC,Solvent,0.5127999999999999,,N#Cc1ccccc1,Solvent,0.4872,,,,,,,,,,0.9714500000000004,0.000515,,,10.1016/j.jct.2018.12.031
